"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x2908441477","x1355112919898476544",2021-01-29 11:17:51,"EvyonK","Join this virtually event of  @MasterwaysRE will be rebranding to new identity today 
#MasterwaysBrandLaunch https://t.co/5mzduHqSvj","Twitter for Android",140,,,,FALSE,TRUE,0,5,,,"MasterwaysBrandLaunch",,,,,,,,,,,,,"x1010596659515019264 x915116553196236800","AmDimples MasterwaysRE","en",,,,,,,,,,,,,,,,"x1355112545309384706","Join this virtually event of  @MasterwaysRE will be rebranding to new identity today 
#MasterwaysBrandLaunch https://t.co/5mzduHqSvj",2021-01-29 11:16:22,"Twitter for Android",0,5,"x1010596659515019264","AmDimples","ATIENOOO",28129,19078,63106,"Kenya","//Digital media//Foodie//Photography //",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/EvyonK/status/1355112919898476544","Yvonne","Nairobi, Kenya<U+0001F1F0><U+0001F1EA>","I am not where I need to be but I thank God I'm not where I used to be,I have not arrived but I'm on my way <U+0001F64F>/Ambitious <U+2661>/ ¤Radio Bae¤ #MileleFM","https://t.co/4e9A8mYYQx",FALSE,81628,1553,56,398633,88552,2014-11-23 19:14:25,FALSE,"https://t.co/4e9A8mYYQx","http://Instagram.com/Kate.evyonhttps://www.facebook.com/profile.php?id=100006913068354",,"https://pbs.twimg.com/profile_banners/2908441477/1427467253","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/806033280852226050/bHI_pcAx_normal.jpg"
"x2908441477","x1355129956809011201",2021-01-29 12:25:33,"EvyonK","For better outcomes one should start saving and investing as early as possible

#MasterWaysBrandLaunch https://t.co/iJbpb44k5t","Twitter for Android",140,,,,FALSE,TRUE,0,9,,,"MasterWaysBrandLaunch",,,,,,,,,,,,,"x1010596659515019264","AmDimples","en",,,,,,,,,,,,,,,,"x1355124848293535746","For better outcomes one should start saving and investing as early as possible

#MasterWaysBrandLaunch https://t.co/iJbpb44k5t",2021-01-29 12:05:15,"Twitter for Android",0,9,"x1010596659515019264","AmDimples","ATIENOOO",28129,19078,63106,"Kenya","//Digital media//Foodie//Photography //",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/EvyonK/status/1355129956809011201","Yvonne","Nairobi, Kenya<U+0001F1F0><U+0001F1EA>","I am not where I need to be but I thank God I'm not where I used to be,I have not arrived but I'm on my way <U+0001F64F>/Ambitious <U+2661>/ ¤Radio Bae¤ #MileleFM","https://t.co/4e9A8mYYQx",FALSE,81628,1553,56,398633,88552,2014-11-23 19:14:25,FALSE,"https://t.co/4e9A8mYYQx","http://Instagram.com/Kate.evyonhttps://www.facebook.com/profile.php?id=100006913068354",,"https://pbs.twimg.com/profile_banners/2908441477/1427467253","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/806033280852226050/bHI_pcAx_normal.jpg"
"x2908441477","x1355120753306427392",2021-01-29 11:48:59,"EvyonK","@KaIekeh @MasterwaysRE So inspiring. 25 years is no walk in the park. Only getting better. #MasterwaysBrandLaunch","Twitter for Android",90,"x1355118267321475073","x832533842665803776","KaIekeh",FALSE,FALSE,0,1,,,"MasterwaysBrandLaunch",,,,,,,,,,,,,"x832533842665803776 x915116553196236800","KaIekeh MasterwaysRE","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/EvyonK/status/1355120753306427392","Yvonne","Nairobi, Kenya<U+0001F1F0><U+0001F1EA>","I am not where I need to be but I thank God I'm not where I used to be,I have not arrived but I'm on my way <U+0001F64F>/Ambitious <U+2661>/ ¤Radio Bae¤ #MileleFM","https://t.co/4e9A8mYYQx",FALSE,81628,1553,56,398633,88552,2014-11-23 19:14:25,FALSE,"https://t.co/4e9A8mYYQx","http://Instagram.com/Kate.evyonhttps://www.facebook.com/profile.php?id=100006913068354",,"https://pbs.twimg.com/profile_banners/2908441477/1427467253","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/806033280852226050/bHI_pcAx_normal.jpg"
"x2908441477","x1355142255514963969",2021-01-29 13:14:25,"EvyonK","You will always get assistance for any kind of property you want to purchase be it residential or commercial property. #MasterwaysBrandLaunch https://t.co/i7Z7jCokzc","Twitter for Android",139,,,,FALSE,TRUE,0,2,,,,,,,,,,,,,,,,"x3393499151","ndelevagabriel","en",,,,,,,,,,,,,,,,"x1355139837116997634","You will always get assistance for any kind of property you want to purchase be it residential or commercial property. #MasterwaysBrandLaunch https://t.co/i7Z7jCokzc",2021-01-29 13:04:49,"Twitter for Android",2,2,"x3393499151","ndelevagabriel","Gabue",13744,14388,9660,"Nairobi, Kenya","Trust In God .
|#Kenya7s <U+0001F1F0><U+0001F1EA> |#Shujaa<U+0001F1F0><U+0001F1EA> |#Arsenal |#COYG |Here for fun |#015 Digital | KOT DCI",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/EvyonK/status/1355142255514963969","Yvonne","Nairobi, Kenya<U+0001F1F0><U+0001F1EA>","I am not where I need to be but I thank God I'm not where I used to be,I have not arrived but I'm on my way <U+0001F64F>/Ambitious <U+2661>/ ¤Radio Bae¤ #MileleFM","https://t.co/4e9A8mYYQx",FALSE,81628,1553,56,398633,88552,2014-11-23 19:14:25,FALSE,"https://t.co/4e9A8mYYQx","http://Instagram.com/Kate.evyonhttps://www.facebook.com/profile.php?id=100006913068354",,"https://pbs.twimg.com/profile_banners/2908441477/1427467253","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/806033280852226050/bHI_pcAx_normal.jpg"
"x2908441477","x1355130142432104448",2021-01-29 12:26:17,"EvyonK","The company @MasterwaysRE has been in existence in Kenya since 1996 and has progressively been moving forward in giving real estate solutions to its clients and customers through various products and services, mainly within the Nairobi Metropolis.

#MasterwaysBrandLaunch https://t.co/KBNaKZLg2e","Twitter for Android",140,,,,FALSE,TRUE,0,5,,,,,,,,,,,,,,,,"x1010596659515019264 x915116553196236800","AmDimples MasterwaysRE","en",,,,,,,,,,,,,,,,"x1355126387020099585","The company @MasterwaysRE has been in existence in Kenya since 1996 and has progressively been moving forward in giving real estate solutions to its clients and customers through various products and services, mainly within the Nairobi Metropolis.

#MasterwaysBrandLaunch https://t.co/KBNaKZLg2e",2021-01-29 12:11:22,"Twitter for Android",0,5,"x1010596659515019264","AmDimples","ATIENOOO",28129,19078,63106,"Kenya","//Digital media//Foodie//Photography //",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/EvyonK/status/1355130142432104448","Yvonne","Nairobi, Kenya<U+0001F1F0><U+0001F1EA>","I am not where I need to be but I thank God I'm not where I used to be,I have not arrived but I'm on my way <U+0001F64F>/Ambitious <U+2661>/ ¤Radio Bae¤ #MileleFM","https://t.co/4e9A8mYYQx",FALSE,81628,1553,56,398633,88552,2014-11-23 19:14:25,FALSE,"https://t.co/4e9A8mYYQx","http://Instagram.com/Kate.evyonhttps://www.facebook.com/profile.php?id=100006913068354",,"https://pbs.twimg.com/profile_banners/2908441477/1427467253","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/806033280852226050/bHI_pcAx_normal.jpg"
"x2908441477","x1355142248732700673",2021-01-29 13:14:24,"EvyonK","Property management will ensure that you get the best out of your investment. From managing budgets, setting rent to collecting rent.  #MasterwaysBrandLaunch https://t.co/Hr5Br0tGXk","Twitter for Android",140,,,,FALSE,TRUE,0,3,,,,,,,,,,,,,,,,"x3393499151","ndelevagabriel","en",,,,,,,,,,,,,,,,"x1355140267330961408","Property management will ensure that you get the best out of your investment. From managing budgets, setting rent to collecting rent.  #MasterwaysBrandLaunch https://t.co/Hr5Br0tGXk",2021-01-29 13:06:31,"Twitter for Android",2,3,"x3393499151","ndelevagabriel","Gabue",13744,14388,9660,"Nairobi, Kenya","Trust In God .
|#Kenya7s <U+0001F1F0><U+0001F1EA> |#Shujaa<U+0001F1F0><U+0001F1EA> |#Arsenal |#COYG |Here for fun |#015 Digital | KOT DCI",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/EvyonK/status/1355142248732700673","Yvonne","Nairobi, Kenya<U+0001F1F0><U+0001F1EA>","I am not where I need to be but I thank God I'm not where I used to be,I have not arrived but I'm on my way <U+0001F64F>/Ambitious <U+2661>/ ¤Radio Bae¤ #MileleFM","https://t.co/4e9A8mYYQx",FALSE,81628,1553,56,398633,88552,2014-11-23 19:14:25,FALSE,"https://t.co/4e9A8mYYQx","http://Instagram.com/Kate.evyonhttps://www.facebook.com/profile.php?id=100006913068354",,"https://pbs.twimg.com/profile_banners/2908441477/1427467253","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/806033280852226050/bHI_pcAx_normal.jpg"
"x2908441477","x1355130123691941888",2021-01-29 12:26:13,"EvyonK","Property management will ensure that you get the best out of your investment. From managing budgets, setting rent to collecting rent.  #MasterwaysBrandLaunch https://t.co/MhPodO05Cy","Twitter for Android",140,,,,FALSE,TRUE,0,10,,,,,,,,,,,,,,,,"x467466542","teddyeugene","en",,,,,,,,,,,,,,,,"x1355128767363088384","Property management will ensure that you get the best out of your investment. From managing budgets, setting rent to collecting rent.  #MasterwaysBrandLaunch https://t.co/MhPodO05Cy",2021-01-29 12:20:49,"Twitter for Android",3,10,"x467466542","teddyeugene","The African Voice",31312,2725,183625,"Nairobi, Kenya","|Africa First| MA Development Communication|Voice Over Artist| Founder African Voice Book Club|Radio Presenter|Email:teddy.otieno@outlook.com",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/EvyonK/status/1355130123691941888","Yvonne","Nairobi, Kenya<U+0001F1F0><U+0001F1EA>","I am not where I need to be but I thank God I'm not where I used to be,I have not arrived but I'm on my way <U+0001F64F>/Ambitious <U+2661>/ ¤Radio Bae¤ #MileleFM","https://t.co/4e9A8mYYQx",FALSE,81628,1553,56,398633,88552,2014-11-23 19:14:25,FALSE,"https://t.co/4e9A8mYYQx","http://Instagram.com/Kate.evyonhttps://www.facebook.com/profile.php?id=100006913068354",,"https://pbs.twimg.com/profile_banners/2908441477/1427467253","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/806033280852226050/bHI_pcAx_normal.jpg"
"x2561714864","x1355162842178183174",2021-01-29 14:36:13,"RJerop_","What are some of the advantages of having a property management company managing your property #MasterwaysBrandLaunch https://t.co/yP4q27GNiq","Twitter for Android",117,,,,FALSE,FALSE,4,4,,,"MasterwaysBrandLaunch",,,,,"http://pbs.twimg.com/media/Es6BacrXYAAypx_.jpg","https://t.co/yP4q27GNiq","https://twitter.com/RJerop_/status/1355162842178183174/photo/1","photo","http://pbs.twimg.com/media/Es6BacrXYAAypx_.jpg","https://t.co/yP4q27GNiq","https://twitter.com/RJerop_/status/1355162842178183174/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RJerop_/status/1355162842178183174","MEMO","<U+0001F1F0><U+0001F1EA>","Live || Love || Have an impact before you die ||",,FALSE,13847,3410,21,25941,14425,2014-06-11 17:02:28,FALSE,,,,"https://pbs.twimg.com/profile_banners/2561714864/1572166207","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1312361230858964992/CD8ID0LL_normal.jpg"
"x2561714864","x1355128960854712322",2021-01-29 12:21:36,"RJerop_","It is always easy to manage or evict a non compliant tenant with a property manager than doing it on your own. #MasterwaysBrandLaunch https://t.co/cDNGxYVr4O","Twitter for Android",140,,,,FALSE,TRUE,0,9,,,,,,,,,,,,,,,,"x467466542","teddyeugene","en",,,,,,,,,,,,,,,,"x1355128317666594821","It is always easy to manage or evict a non compliant tenant with a property manager than doing it on your own. #MasterwaysBrandLaunch https://t.co/cDNGxYVr4O",2021-01-29 12:19:02,"Twitter for Android",3,9,"x467466542","teddyeugene","The African Voice",31312,2725,183625,"Nairobi, Kenya","|Africa First| MA Development Communication|Voice Over Artist| Founder African Voice Book Club|Radio Presenter|Email:teddy.otieno@outlook.com",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RJerop_/status/1355128960854712322","MEMO","<U+0001F1F0><U+0001F1EA>","Live || Love || Have an impact before you die ||",,FALSE,13847,3410,21,25941,14425,2014-06-11 17:02:28,FALSE,,,,"https://pbs.twimg.com/profile_banners/2561714864/1572166207","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1312361230858964992/CD8ID0LL_normal.jpg"
"x2561714864","x1355120010923024388",2021-01-29 11:46:02,"RJerop_","Investing in the Kenyan real estate market is a great way to secure your family’s future. It provides a steady income flow .

#MasterwaysBrandLaunch https://t.co/E6iyEguyQZ","Twitter for Android",140,,,,FALSE,TRUE,0,4,,,,,,,,,,,,,,,,"x3388857136","__ngatia_","en",,,,,,,,,,,,,,,,"x1355119742466613250","Investing in the Kenyan real estate market is a great way to secure your family’s future. It provides a steady income flow .

#MasterwaysBrandLaunch https://t.co/E6iyEguyQZ",2021-01-29 11:44:58,"Twitter for Android",0,4,"x3388857136","__ngatia_","Don Pappi",12077,490,8394,"Home & Away","Ask around, I don't have shame.//Rong rende, GGMU, Messi.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RJerop_/status/1355120010923024388","MEMO","<U+0001F1F0><U+0001F1EA>","Live || Love || Have an impact before you die ||",,FALSE,13847,3410,21,25941,14425,2014-06-11 17:02:28,FALSE,,,,"https://pbs.twimg.com/profile_banners/2561714864/1572166207","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1312361230858964992/CD8ID0LL_normal.jpg"
"x2561714864","x1355120012764307459",2021-01-29 11:46:02,"RJerop_","Masterways Properties Limited is re-branding to Masterways Real Estate and changing its
corporate brand identity and messaging.
The company is also celebrating its silver jubilee (25 years) this year, with this rebranding

#MasterWaysBrandLaunch https://t.co/aQNsMKVm29","Twitter for Android",140,,,,FALSE,TRUE,0,9,,,,,,,,,,,,,,,,"x1010596659515019264","AmDimples","en",,,,,,,,,,,,,,,,"x1355110431807971328","Masterways Properties Limited is re-branding to Masterways Real Estate and changing its
corporate brand identity and messaging.
The company is also celebrating its silver jubilee (25 years) this year, with this rebranding

#MasterWaysBrandLaunch https://t.co/aQNsMKVm29",2021-01-29 11:07:58,"Twitter for Android",2,9,"x1010596659515019264","AmDimples","ATIENOOO",28129,19078,63106,"Kenya","//Digital media//Foodie//Photography //",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RJerop_/status/1355120012764307459","MEMO","<U+0001F1F0><U+0001F1EA>","Live || Love || Have an impact before you die ||",,FALSE,13847,3410,21,25941,14425,2014-06-11 17:02:28,FALSE,,,,"https://pbs.twimg.com/profile_banners/2561714864/1572166207","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1312361230858964992/CD8ID0LL_normal.jpg"
"x2561714864","x1355129135748812804",2021-01-29 12:22:17,"RJerop_","The company @MasterwaysRE has been in existence in Kenya since 1996 and has progressively been moving forward in giving real estate solutions to its clients and customers through various products and services, mainly within the Nairobi Metropolis.

#MasterwaysBrandLaunch https://t.co/KBNaKZLg2e","Twitter for Android",140,,,,FALSE,TRUE,0,5,,,,,,,,,,,,,,,,"x1010596659515019264 x915116553196236800","AmDimples MasterwaysRE","en",,,,,,,,,,,,,,,,"x1355126387020099585","The company @MasterwaysRE has been in existence in Kenya since 1996 and has progressively been moving forward in giving real estate solutions to its clients and customers through various products and services, mainly within the Nairobi Metropolis.

#MasterwaysBrandLaunch https://t.co/KBNaKZLg2e",2021-01-29 12:11:22,"Twitter for Android",0,5,"x1010596659515019264","AmDimples","ATIENOOO",28129,19078,63106,"Kenya","//Digital media//Foodie//Photography //",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RJerop_/status/1355129135748812804","MEMO","<U+0001F1F0><U+0001F1EA>","Live || Love || Have an impact before you die ||",,FALSE,13847,3410,21,25941,14425,2014-06-11 17:02:28,FALSE,,,,"https://pbs.twimg.com/profile_banners/2561714864/1572166207","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1312361230858964992/CD8ID0LL_normal.jpg"
"x2561714864","x1355120777088143365",2021-01-29 11:49:04,"RJerop_","Their are opportunities in the real estate management industry but are people grabbing this oppotunities? #MasterwaysBrandLaunch https://t.co/FKSYndMsE4","Twitter for Android",128,,,,FALSE,FALSE,0,0,,,"MasterwaysBrandLaunch",,,,,"http://pbs.twimg.com/media/Es5bKIQXUAMfV_u.jpg","https://t.co/FKSYndMsE4","https://twitter.com/RJerop_/status/1355120777088143365/photo/1","photo","http://pbs.twimg.com/media/Es5bKIQXUAMfV_u.jpg","https://t.co/FKSYndMsE4","https://twitter.com/RJerop_/status/1355120777088143365/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RJerop_/status/1355120777088143365","MEMO","<U+0001F1F0><U+0001F1EA>","Live || Love || Have an impact before you die ||",,FALSE,13847,3410,21,25941,14425,2014-06-11 17:02:28,FALSE,,,,"https://pbs.twimg.com/profile_banners/2561714864/1572166207","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1312361230858964992/CD8ID0LL_normal.jpg"
"x2561714864","x1355119959408570369",2021-01-29 11:45:49,"RJerop_","What are the key factors to consider before making any form of investment? #MasterwaysBrandLaunch https://t.co/kbqENfmvJn","Twitter for Android",138,,,,FALSE,TRUE,0,7,,,"MasterwaysBrandLaunch",,,,,"http://pbs.twimg.com/media/Es5VNZIW4AAz2sg.jpg","https://t.co/kbqENfmvJn","https://twitter.com/teddyeugene/status/1355114233927761925/photo/1","photo","http://pbs.twimg.com/media/Es5VNZIW4AAz2sg.jpg","https://t.co/kbqENfmvJn","https://twitter.com/teddyeugene/status/1355114233927761925/photo/1",,"x467466542","teddyeugene","en",,,,,,,,,,,,,,,,"x1355114233927761925","What are the key factors to consider before making any form of investment? #MasterwaysBrandLaunch https://t.co/kbqENfmvJn",2021-01-29 11:23:04,"Twitter for Android",1,7,"x467466542","teddyeugene","The African Voice",31312,2725,183625,"Nairobi, Kenya","|Africa First| MA Development Communication|Voice Over Artist| Founder African Voice Book Club|Radio Presenter|Email:teddy.otieno@outlook.com",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RJerop_/status/1355119959408570369","MEMO","<U+0001F1F0><U+0001F1EA>","Live || Love || Have an impact before you die ||",,FALSE,13847,3410,21,25941,14425,2014-06-11 17:02:28,FALSE,,,,"https://pbs.twimg.com/profile_banners/2561714864/1572166207","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1312361230858964992/CD8ID0LL_normal.jpg"
"x2561714864","x1355128838175531008",2021-01-29 12:21:06,"RJerop_","The future belongs to those who prepare for it today . Do you have any vision to do real estate investment?

#MasterwaysBrandLaunch https://t.co/3TXaFmtcSX","Twitter for Android",140,,,,FALSE,TRUE,0,4,,,,,,,,,,,,,,,,"x1188488704358338567","The_Patrioticke","en",,,,,,,,,,,,,,,,"x1355128357566996482","The future belongs to those who prepare for it today . Do you have any vision to do real estate investment?

#MasterwaysBrandLaunch https://t.co/3TXaFmtcSX",2021-01-29 12:19:12,"Twitter for Android",1,4,"x1188488704358338567","The_Patrioticke","Mkenya <U+0001F1F0><U+0001F1EA>",11589,9200,18585,"Heaven<U+0001F932>","God will provide <U+0001F64F>",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RJerop_/status/1355128838175531008","MEMO","<U+0001F1F0><U+0001F1EA>","Live || Love || Have an impact before you die ||",,FALSE,13847,3410,21,25941,14425,2014-06-11 17:02:28,FALSE,,,,"https://pbs.twimg.com/profile_banners/2561714864/1572166207","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1312361230858964992/CD8ID0LL_normal.jpg"
"x2561714864","x1355128819284369409",2021-01-29 12:21:02,"RJerop_","Propert Management 
Real Estate investment 
Consultancy 
Some of the key objective of @MasterwaysRE
#MasterwaysBrandLaunch","Twitter for Android",139,,,,FALSE,TRUE,0,2,,,"MasterwaysBrandLaunch",,,,,,,,,,,,,"x887515862797881344 x915116553196236800","Shedrack___ MasterwaysRE","en",,,,,,,,,,,,,,,,"x1355128529420247041","Propert Management 
Real Estate investment 
Consultancy 
Some of the key objective of @MasterwaysRE
#MasterwaysBrandLaunch",2021-01-29 12:19:53,"Twitter for Android",0,2,"x887515862797881344","Shedrack___","Shady™",39901,23045,35448,"Random","Tech Geek| Arsenal | Adventure | Believer| Digital marketer",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RJerop_/status/1355128819284369409","MEMO","<U+0001F1F0><U+0001F1EA>","Live || Love || Have an impact before you die ||",,FALSE,13847,3410,21,25941,14425,2014-06-11 17:02:28,FALSE,,,,"https://pbs.twimg.com/profile_banners/2561714864/1572166207","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1312361230858964992/CD8ID0LL_normal.jpg"
"x2561714864","x1355128990466535424",2021-01-29 12:21:43,"RJerop_","@EvyonK It's something we should talk about #MasterWaysBrandLaunch","Twitter for Android",81,,,,FALSE,TRUE,0,1,,,"MasterWaysBrandLaunch",,,,,,,,,,,,,"x1010596659515019264 x2908441477","AmDimples EvyonK","en",,,,,,,,,,,,,,,,"x1355127780292366337","@EvyonK It's something we should talk about #MasterWaysBrandLaunch",2021-01-29 12:16:54,"Twitter for Android",0,1,"x1010596659515019264","AmDimples","ATIENOOO",28129,19078,63106,"Kenya","//Digital media//Foodie//Photography //",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RJerop_/status/1355128990466535424","MEMO","<U+0001F1F0><U+0001F1EA>","Live || Love || Have an impact before you die ||",,FALSE,13847,3410,21,25941,14425,2014-06-11 17:02:28,FALSE,,,,"https://pbs.twimg.com/profile_banners/2561714864/1572166207","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1312361230858964992/CD8ID0LL_normal.jpg"
"x2561714864","x1355128981402615808",2021-01-29 12:21:40,"RJerop_","Do you consult everytime you want to invest or you just go blindly #MasterwaysBrandLaunch https://t.co/JeWgf4HVbI","Twitter for Android",129,,,,FALSE,TRUE,0,1,,,"MasterwaysBrandLaunch",,,,,"http://pbs.twimg.com/media/Es5hkd3W4AAIoWl.jpg","https://t.co/JeWgf4HVbI","https://twitter.com/TalaiKilel/status/1355127828686266373/photo/1","photo","http://pbs.twimg.com/media/Es5hkd3W4AAIoWl.jpg","https://t.co/JeWgf4HVbI","https://twitter.com/TalaiKilel/status/1355127828686266373/photo/1",,"x3155466864","TalaiKilel","en",,,,,,,,,,,,,,,,"x1355127828686266373","Do you consult everytime you want to invest or you just go blindly #MasterwaysBrandLaunch https://t.co/JeWgf4HVbI",2021-01-29 12:17:06,"Twitter for Android",0,1,"x3155466864","TalaiKilel","Talai <U+0001F1F0><U+0001F1EA>",32376,13581,61334,"Kenya","||Engineer||#ElectricPower&Energy||Christian||",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RJerop_/status/1355128981402615808","MEMO","<U+0001F1F0><U+0001F1EA>","Live || Love || Have an impact before you die ||",,FALSE,13847,3410,21,25941,14425,2014-06-11 17:02:28,FALSE,,,,"https://pbs.twimg.com/profile_banners/2561714864/1572166207","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1312361230858964992/CD8ID0LL_normal.jpg"
"x2561714864","x1355120031764541444",2021-01-29 11:46:07,"RJerop_","A big change is on the way!

2 days to our brand reveal &amp; launch and we couldn’t be more excited <U+0001F38A>

We’ve dropped a few hints on our new identity now, can you tell how it’ll look?

#MasterwaysBrandLaunch #MasterwaysAt25 https://t.co/6X7RbFXRPb","Twitter for Android",144,,,,FALSE,TRUE,0,9,,,,,,,,,,,,,,,,"x915116553196236800","MasterwaysRE","en",,,,,,,,,,,,,,,,"x1354386752669184000","A big change is on the way!

2 days to our brand reveal &amp; launch and we couldn’t be more excited <U+0001F38A>

We’ve dropped a few hints on our new identity now, can you tell how it’ll look?

#MasterwaysBrandLaunch #MasterwaysAt25 https://t.co/6X7RbFXRPb",2021-01-27 11:12:19,"Twitter for iPhone",1,9,"x915116553196236800","MasterwaysRE","Masterways Real Estate",83,34,230,"Nairobi, Kenya","Built on partnerships, focused on success",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RJerop_/status/1355120031764541444","MEMO","<U+0001F1F0><U+0001F1EA>","Live || Love || Have an impact before you die ||",,FALSE,13847,3410,21,25941,14425,2014-06-11 17:02:28,FALSE,,,,"https://pbs.twimg.com/profile_banners/2561714864/1572166207","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1312361230858964992/CD8ID0LL_normal.jpg"
"x2561714864","x1355128794856759296",2021-01-29 12:20:56,"RJerop_","Property management will ensure that you get the best out of your investment. From managing budgets, setting rent to collecting rent.  #MasterwaysBrandLaunch https://t.co/MhPodO05Cy","Twitter for Android",140,,,,FALSE,TRUE,0,10,,,,,,,,,,,,,,,,"x467466542","teddyeugene","en",,,,,,,,,,,,,,,,"x1355128767363088384","Property management will ensure that you get the best out of your investment. From managing budgets, setting rent to collecting rent.  #MasterwaysBrandLaunch https://t.co/MhPodO05Cy",2021-01-29 12:20:49,"Twitter for Android",3,10,"x467466542","teddyeugene","The African Voice",31312,2725,183625,"Nairobi, Kenya","|Africa First| MA Development Communication|Voice Over Artist| Founder African Voice Book Club|Radio Presenter|Email:teddy.otieno@outlook.com",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RJerop_/status/1355128794856759296","MEMO","<U+0001F1F0><U+0001F1EA>","Live || Love || Have an impact before you die ||",,FALSE,13847,3410,21,25941,14425,2014-06-11 17:02:28,FALSE,,,,"https://pbs.twimg.com/profile_banners/2561714864/1572166207","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1312361230858964992/CD8ID0LL_normal.jpg"
